"id","filename","ident","name","type","frequency_khz","latitude_deg","longitude_deg","elevation_ft","iso_country","dme_frequency_khz","dme_channel","dme_latitude_deg","dme_longitude_deg","dme_elevation_ft","slaved_variation_deg","magnetic_variation_deg","usageType","power","associated_airport"
87522,"Drezdenko_NDB_PL","DRE","Drezdenko","NDB",440,52.836299896240234,15.841400146484375,,"PL",,,,,,,2.557,"BOTH","MEDIUM",
87523,"Dibrugarh_VOR-DME_IN","DRG","Dibrugarh","VOR-DME",117300,27.48710060119629,95.02110290527344,361,"IN",117300,"120X",,,,0.011,-0.307,"BOTH","HIGH","VEMN"
87524,"Drake_VORTAC_US","DRK","Drake","VORTAC",114100,34.702598571777344,-112.4800033569336,4963,"US",114100,"088X",,,,14.001,11.52,"BOTH","HIGH","KPRC"
87525,"Drummond_Island_NDB_US","DRM","Drummond Island","NDB",218,46.007198333740234,-83.74220275878906,580,"US",,,,,,,-7.425,"TERMINAL","LOW",
87526,"Dresden_VOR-DME_DE","DRN","Dresden","VOR-DME",114350,51.015499114990234,13.598899841308594,1086,"DE",114350,"090Y",,,,2.009,2.127,"RNAV","HIGH","EDDC"
87527,"Durango_VOR-DME_US","DRO","Durango","VOR-DME",108200,37.15330123901367,-107.75,6660,"US",108200,"019X",,,,14.001,10.35,"LO","MEDIUM",
87528,"Drummond_VOR_US","DRU","Drummond","VOR",117100,46.63610076904297,-113.18699645996094,4150,"US",,,,,,17.001,14.385,"LO","MEDIUM",
87529,"Drewitz_NDB_DE","DRW","Drewitz","NDB",355,51.89670181274414,14.5625,271,"DE",,,,,,,2.307,"BOTH","LOW","EDCD"
87530,"Deir_Zzor_VOR-DME_SY","DRZ","Deir Zzor","VOR-DME",117000,35.291900634765625,40.15380096435547,700,"SY",117000,"117X",,,,,4.137,"TERMINAL","HIGH","OSDZ"
87531,"Deir_Zzor_NDB_SY","DRZ","Deir Zzor","NDB",295,35.28919982910156,40.187400817871094,,"SY",,,,,,,4.138,"BOTH","HIGH","OSDZ"
87532,"Heliushui_NDB_CN","DS","Heliushui","NDB",250,30.200000762939453,106.84500122070312,,"CN",,,,,,,-2.138,"BOTH","MEDIUM",
87533,"Dar_Es_Salaam_NDB_TZ","DS","Dar Es Salaam","NDB",283,-6.927390098571777,39.15359878540039,,"TZ",,,,,,,-2.208,"TERMINAL","LOW","HTDA"
87534,"Forem_NDB_US","DS","Forem","NDB",344,41.482200622558594,-93.58059692382812,,"US",,,,,,,1.571,"TERMINAL","LOW","KDSM"
87535,"Urgut_NDB_UZ","DS","Urgut","NDB",635,39.42829895019531,67.24330139160156,,"UZ",,,,,,,4.191,"BOTH","MEDIUM",
87536,"Deschutes_VORTAC_US","DSD","Deschutes","VORTAC",117600,44.25279998779297,-121.30400085449219,4100,"US",117600,"123X",,,,18.001,16.236,"BOTH","HIGH",
87537,"Dangshan_VOR-DME_CN","DSH","Dangshan","VOR-DME",117300,30.148300170898438,120.49800109863281,43,"CN",117300,"120X",,,,,-4.512,"BOTH","HIGH","ZSHC"
87538,"Des_Moines_VORTAC_US","DSM","Des Moines","VORTAC",117500,41.4370002746582,-93.64869689941406,940,"US",117500,"122X",,,,7.001,2.006,"BOTH","HIGH","KDSM"
87539,"Daet_NDB_PH","DT","Daet","NDB",215,14.133500099182129,122.98300170898438,,"PH",,,,,,,-1.164,"LO","MEDIUM","RPUD"
87540,"Dyurtyuli_NDB_RU","DT","Dyurtyuli","NDB",380,55.475799560546875,54.89360046386719,,"RU",,,,,,,12.423,"BOTH","HIGH",
87541,"Revup_NDB_US","DT","Revup","NDB",388,42.12009811401367,-83.43170166015625,631,"US",,,,,,,-6.448,"TERMINAL","LOW","KDTW"
87542,"Delta_VORTAC_US","DTA","Delta","VORTAC",116100,39.30229949951172,-112.50599670410156,4600,"US",116100,"108X",,,,16.001,12.454,"BOTH","HIGH",
87543,"Mark_Anton_NDB_US","DTE","Mark Anton","NDB",394,35.481998443603516,-84.93090057373047,710,"US",,,,,,,-4.007,"TERMINAL","LOW",
87544,"Djibouti_Ambouli_VOR-DME_DJ","DTI","Djibouti/Ambouli","VOR-DME",113900,11.548800468444824,43.093101501464844,49,"DJ",113900,"086X",,,,,1.27,"BOTH","HIGH","HDAM"
87545,"Doti_NDB_NP","DTI","Doti","NDB",393,29.26219940185547,80.93669891357422,1932,"NP",,,,,,,0.36,"BOTH","LOW",
87546,"Detroit_Lakes_VOR-DME_US","DTL","Detroit Lakes","VOR-DME",111200,46.82550048828125,-95.88739776611328,1384,"US",111200,"049X",,,,5.005,3.21,"LO","LOW",
87547,"Downtown_VOR_US","DTN","Downtown","VOR",108600,32.53990173339844,-93.74130249023438,175,"US",,,,,,7.001,2.448,"TERMINAL","LOW","KDTN"
87548,"Destin_NDB_US","DTS","Destin","NDB",254,30.40489959716797,-86.47380065917969,58,"US",,,,,,,-2.011,"LO","LOW",
87549,"Daventry_VOR-DME_GB","DTY","Daventry","VOR-DME",116400,52.180301666259766,-1.1138900518417358,600,"GB",116400,"111X",,,,-4.007,-2.458,"BOTH","HIGH",
87552,"Tokol_NDB_HU","DU","Tokol","NDB",510,47.30910110473633,19.02429962158203,333,"HU",,,,,,,3.203,"TERMINAL","LOW","LHTL"
87553,"Kolkata_NDB_IN","DU","Kolkata","NDB",385,22.74020004272461,88.45760345458984,,"IN",,,,,,,-0.324,"BOTH","LOW","VECC"
87554,"Durban_NDB_ZA","DU","Durban","NDB",393,-30.02560043334961,30.905799865722656,,"ZA",,,,,,,-24.055,"TERMINAL","MEDIUM",
87550,"Dubbo_VOR-DME_AU","DU","Dubbo","VOR-DME",114400,-32.21950149536133,148.5780029296875,935,"AU",114400,"091X",-32.2197,148.578,935,11.011,11.124,"BOTH","HIGH","YSDU"
87551,"Dubbo_NDB_AU","DU","Dubbo","NDB",251,-32.217498779296875,148.5590057373047,,"AU",,,,,,,11.12,"BOTH","MEDIUM","YSDU"
87555,"Durant_NDB_US","DUA","Durant","NDB",359,33.942298889160156,-96.39859771728516,684,"US",,,,,,,4.238,"TERMINAL","LOW",
87556,"Dubai_VOR-DME_AE","DUB","Dubai","VOR-DME",115700,25.254499435424805,55.365699768066406,37,"AE",115700,"104X",,,,2.001,1.296,"BOTH","HIGH","OMDB"
87557,"Dublin_VOR-DME_IE","DUB","Dublin","VOR-DME",114900,53.4994010925293,-6.307109832763672,200,"IE",114900,"096X",,,,-6.007,-5.089,"BOTH","HIGH","EIDW"
87558,"Duncan_VOR-DME_US","DUC","Duncan","VOR-DME",111000,34.384498596191406,-97.91680145263672,1090,"US",111000,"047X",,,,9.001,5.197,"LO","MEDIUM",
87559,"Douglas_VORTAC_US","DUG","Douglas","VORTAC",108800,31.472700119018555,-109.60199737548828,4160,"US",108800,"025X",,,,13.001,10.271,"LO","MEDIUM","KDUG"
87560,"Durazno_VOR-DME_UY","DUR","Durazno","VOR-DME",117500,-33.356300354003906,-56.49610137939453,295,"UY",117500,"122X",,,,,-9.232,"BOTH","HIGH","SUDU"
87561,"Dusseldorf_VOR-DME_DE","DUS","Dusseldorf","VOR-DME",115150,51.283199310302734,6.753729820251465,151,"DE",115150,"098Y",,,,0.009,0.084,"BOTH","HIGH","EDDL"
87562,"Dutch_Harbor_NDB-DME_US","DUT","Dutch Harbor","NDB-DME",283,53.90520095825195,-166.5489959716797,284,"US",113900,"086X",53.9047,-166.549,284,,11.32,"BOTH","MEDIUM","PADU"
87563,"Dar_Es_Salaam_VOR-DME_TZ","DV","Dar Es Salaam","VOR-DME",112700,-6.888649940490723,39.19269943237305,182,"TZ",112700,"074X",,,,-1.007,-2.203,"BOTH","HIGH","HTDA"
87564,"Dzhubga_NDB_RU","DV","Dzhubga","NDB",420,44.31669998168945,38.70000076293945,,"RU",,,,,,,5.596,"BOTH","HIGH",
87565,"Auney_NDB_US","DV","Auney","NDB",353,41.694801330566406,-90.65579986572266,748,"US",,,,,,,-0.297,"TERMINAL","LOW",
87566,"Deva_VOR-DME_RO","DVA","Deva","VOR-DME",109800,45.827999114990234,22.968900680541992,810,"RO",109800,"035X",,,,,3.578,"LO","HIGH",
87567,"Dove_Creek_VORTAC_US","DVC","Dove Creek","VORTAC",114600,37.808799743652344,-108.93099975585938,6990,"US",114600,"093X",,,,14.001,11.099,"BOTH","HIGH",
87568,"Donaueschingen_NDB_DE","DVI","Donaueschingen","NDB",490,47.96070098876953,8.522709846496582,,"DE",,,,,,,0.502,"TERMINAL","LOW","EDTD"
87569,"Goodall_NDB_US","DVK","Goodall","NDB",311,37.57640075683594,-84.76399993896484,1000,"US",,,,,,,-4.336,"TERMINAL","LOW",
87570,"Deauville_VOR_FR","DVL","Deauville","VOR",110200,49.310699462890625,0.31272199749946594,497,"FR",,,,,,-3.007,-1.492,"BOTH","HIGH","LFRG"
87571,"Lilongwe_VOR-DME_MW","DVL","Lilongwe","VOR-DME",114900,-13.812600135803223,33.80780029296875,4035,"MW",114900,"096X",,,,,-5.229,"BOTH","HIGH",
87572,"Devils_Lake_VOR-DME_US","DVL","Devils Lake","VOR-DME",111000,48.11520004272461,-98.9124984741211,1450,"US",111000,"047X",,,,7.001,5.534,"LO","MEDIUM",
87573,"Drvenik_NDB_HR","DVN","Drvenik","NDB",418,43.44670104980469,16.143600463867188,117,"HR",,,,,,,2.312,"LO","LOW","LDSP"
87574,"Dover_VOR-DME_GB","DVR","Dover","VOR-DME",114950,51.162498474121094,1.3591699600219727,315,"GB",114950,"096Y",,,,-3.007,-1.414,"BOTH","HIGH",
87575,"Mile_High_VORTAC_US","DVV","Mile High","VORTAC",114700,39.89469909667969,-104.6240005493164,5270,"US",114700,"094X",,,,11.001,9.257,"BOTH","HIGH","KDEN"
87576,"Davie_NDB_US","DVZ","Davie","NDB",354,35.91350173950195,-80.4561996459961,810,"US",,,,,,,-7.281,"TERMINAL","LOW","8A7"
87577,"Chaldovar_NDB_KG","DW","Chaldovar","NDB",768,42.81669998168945,73.55000305175781,,"KG",,,,,,,5.014,"BOTH","MEDIUM",
87578,"Szczytno_NDB_PL","DW","Szczytno","NDB",288,53.43709945678711,20.91230010986328,,"PL",,,,,,,4.274,"LO","HIGH","EPSY"
87579,"Domodedovo_NDB_RU","DW","Domodedovo","NDB",437,55.45330047607422,37.875,,"RU",,,,,,,9.361,"TERMINAL","MEDIUM","UUDD"
87580,"Vorkuta_NDB_RU","DW","Vorkuta","NDB",522,67.48829650878906,63.99169921875,,"RU",,,,,,,23.321,"BOTH","HIGH",
87581,"Nikolskoye_NDB_RU","DW","Nikolskoye","NDB",995,54.03329849243164,49.18330001831055,,"RU",,,,,,,11.096,"BOTH","HIGH",
87582,"Davydo-Mykilske_NDB_UA","DW","Davydo-Mykilske","NDB",111,48.50149917602539,39.8400993347168,,"UA",,,,,,,7.23,"LO","LOW",
87583,"Owaso_NDB_US","DW","Owaso","NDB",375,36.30739974975586,-95.87529754638672,,"US",,,,,,,3.578,"TERMINAL","LOW","KTUL"
87584,"Kariba_NDB_ZW","DW","Kariba","NDB",300,-16.51449966430664,28.885799407958984,,"ZW",,,,,,,-6.496,"TERMINAL","LOW","FVKB"
87585,"Dire_Dawa_VOR-DME_ET","DWA","Dire Dawa","VOR-DME",117700,9.637789726257324,41.848899841308594,3750,"ET",117700,"124X",,,,,1.234,"BOTH","HIGH","HADR"
87586,"Warrington_TACAN_US","DWG","Warrington","TACAN",134500,30.478200912475586,-86.5208969116211,77,"US",134500,"002X",,,,0.001,-1.598,"BOTH","MEDIUM","KVPS"
87587,"David_Hooks_NDB_US","DWH","David Hooks","NDB",521,30.125499725341797,-95.56590270996094,,"US",,,,,,,3.597,"TERMINAL","LOW",
87588,"Dawei_VOR-DME_MM","DWI","Dawei","VOR-DME",112000,14.098199844360352,98.19969940185547,98,"MM",112000,"057X",,,,0.007,-0.404,"BOTH","HIGH","VYDW"
87589,"Dawei_NDB_MM","DWI","Dawei","NDB",310,14.115400314331055,98.2030029296875,84,"MM",,,,,,,-0.404,"BOTH","MEDIUM","VYDW"
87590,"Dortmund_NDB_DE","DWI","Dortmund","NDB",357,51.526100158691406,7.634389877319336,400,"DE",,,,,,,0.246,"BOTH","MEDIUM","EDLW"
87591,"Willow_NDB_US","DWL","Willow","NDB",353,40.872798919677734,-100.072998046875,2519,"US",,,,,,,6.462,"TERMINAL","LOW",
87592,"Darwin_VORTAC_US","DWN","Darwin","VORTAC",109000,45.087501525878906,-94.45379638671875,1130,"US",109000,"027X",,,,7.001,2.171,"LO","MEDIUM",
87593,"Devnya_NDB_BG","DWN","Devnya","NDB",350,43.25,27.654199600219727,,"BG",,,,,,,4.237,"LO","HIGH","LBWN"
87594,"Maksim_Gorky_NDB_RU","DX","Maksim Gorky","NDB",126,54.29999923706055,56.78329849243164,,"RU",,,,,,,12.061,"BOTH","HIGH",
87595,"Detroit_VOR-DME_US","DXO","Detroit","VOR-DME",113400,42.21310043334961,-83.36669921875,638,"US",113400,"081X",,,,-6.003,-6.497,"BOTH","HIGH","KDTW"
87596,"Dalton_NDB_US","DXT","Dalton","NDB",370,42.47090148925781,-73.17019653320312,1082,"US",,,,,,,-14.167,"TERMINAL","LOW",
87597,"Dawson-Madison_NDB_US","DXX","Dawson-Madison","NDB",341,44.984100341796875,-96.17919921875,1077,"US",,,,,,,3.459,"TERMINAL","LOW",
87598,"Yabrai_NDB_CN","DY","Yabrai","NDB",363,39.40330123901367,102.81300354003906,,"CN",,,,,,,-1.577,"BOTH","MEDIUM",
87599,"Lexey_NDB_US","DY","Lexey","NDB",275,39.38959884643555,-94.67839813232422,830,"US",,,,,,,2.589,"LO","LOW","KMCI"
87600,"Nagornaya_NDB_UZ","DY","Nagornaya","NDB",598,39.75,66.4000015258789,,"UZ",,,,,,,4.3,"BOTH","MEDIUM",
87601,"Diyarbakir_VOR-DME_TR","DYB","Diyarbakir","VOR-DME",109400,37.87080001831055,40.20859909057617,2162,"TR",109400,"031X",,,,4.007,4.405,"BOTH","HIGH","LTCC"
87602,"Diyarbakir_NDB_TR","DYB","Diyarbakir","NDB",330,37.87080001831055,40.20859909057617,,"TR",,,,,,,4.406,"TERMINAL","LOW","LTCC"
87603,"Dorchester_Co_NDB_US","DYB","Dorchester Co","NDB",365,33.06129837036133,-80.27729797363281,100,"US",,,,,,,-6.569,"TERMINAL","LOW",
87604,"Doylestown_NDB_US","DYL","Doylestown","NDB",237,40.33570098876953,-75.12210083007812,394,"US",,,,,,,-12.228,"TERMINAL","LOW",
87605,"Smuto_NDB_US","DYO","Smuto","NDB",221,43.706298828125,-72.95719909667969,1140,"US",,,,,,,-14.515,"TERMINAL","LOW","KRUT"
87606,"Dulaney_NDB_US","DYQ","Dulaney","NDB",263,36.13589859008789,-82.8904037475586,1550,"US",,,,,,,-5.421,"TERMINAL","LOW",
87607,"Dyersburg_VORTAC_US","DYR","Dyersburg","VORTAC",116800,36.01860046386719,-89.31759643554688,380,"US",116800,"115X",,,,3.001,-0.442,"LO","MEDIUM","KDYR"
87608,"Dyess_TACAN_US","DYS","Dyess","TACAN",133600,32.41849899291992,-99.85710144042969,1782,"US",133600,"063X",,,,8.007,6.243,"BOTH","MEDIUM","KDYS"
87609,"Dysart_NDB_AU","DYS","Dysart","NDB",227,-22.59749984741211,148.3509979248047,,"AU",,,,,,,8.454,"BOTH","HIGH","YDYS"
87610,"Osh_NDB_KG","DZ","Osh","NDB",780,40.580299377441406,72.8447036743164,,"KG",,,,,,,4.148,"BOTH","MEDIUM","UAFO"
87611,"Dezful_TACAN_IR","DZF","Dezful","TACAN",112500,32.416301727295,48.416900634766,487,"IR",112500,"115X",,,,,3.2,"BOTH","HIGH","OIAD"
87612,"Dezful_NDB_IR","DZF","Dezful","NDB",293,32.4379997253418,48.378299713134766,474,"IR",,,,,,,3.293,"BOTH","HIGH","OIAD"
87613,"Zhezkazgan_VOR-DME_KZ","DZG","Zhezkazgan","VOR-DME",113300,47.719398498535156,67.75920104980469,1250,"KZ",113300,"080X",,,,,7.565,"BOTH","HIGH","UAKD"
87614,"Dumas_NDB_US","DZM","Dumas","NDB",305,33.8843994140625,-91.53150177001953,163,"US",,,,,,,1.081,"TERMINAL","LOW",
87615,"Dzaoudzi_Pamandzi_VOR-DME_YT","DZP","Dzaoudzi Pamandzi","VOR-DME",113500,-12.810999870300293,45.28089904785156,23,"YT",113500,"082X",,,,-7.007,-7.599,"HI","HIGH","FMCZ"
87616,"Shymkent_NDB_KZ","E","Shymkent","NDB",733,42.370201110839844,69.45159912109375,,"KZ",,,,,,,5.169,"BOTH","LOW",
87617,"Domodedovo_NDB_RU","E","Domodedovo","NDB",887,55.388301849365234,37.951698303222656,,"RU",,,,,,,9.355,"TERMINAL","LOW","UUDD"
87618,"Boryspil_NDB_UA","E","Boryspil","NDB",405,50.31169891357422,30.87849998474121,,"UA",,,,,,,6.191,"TERMINAL","LOW",
87619,"Odesa_NDB_UA","E","Odesa","NDB",715,46.405799865722656,30.684999465942383,,"UA",,,,,,,5.247,"TERMINAL","LOW",
87620,"Tisdale_NDB_CA","E2","Tisdale","NDB",295,52.798099517822266,-104.03900146484375,,"CA",,,,,,,10.204,"LO","MEDIUM","CJY3"
87621,"Wabasca_NDB-DME_CA","E3","Wabasca","NDB-DME",361,55.963600158691406,-113.8239974975586,1840,"CA",110400,"041X",55.9633,-113.823,1840,,17.491,"LO","MEDIUM","CEE5"
87622,"Eastleigh_NDB_KE","EA","Eastleigh","NDB",256,-1.2650500535964966,36.86790084838867,,"KE",,,,,,,0.035,"BOTH","HIGH","HKRE"
87623,"Craiova_NDB_RO","EA","Craiova","NDB",417,44.31949996948242,23.99220085144043,505,"RO",,,,,,,3.579,"BOTH","HIGH","LRCV"
87624,"Anoke_NDB_US","EA","Anoke","NDB",422,40.6260986328125,-99.02570343017578,2128,"US",,,,,,,6.038,"TERMINAL","LOW",
87625,"Maggs_NDB_US","EA","Maggs","NDB",239,44.944698333740234,-91.37370300292969,,"US",,,,,,,-0.257,"TERMINAL","LOW","KEAU"
87626,"Nevada_NDB_US","EAD","Nevada","NDB",209,37.8588981628418,-94.30269622802734,878,"US",,,,,,,2.484,"LO","LOW",
87627,"Logrono_NDB_ES","EAG","Logrono","NDB",399,42.45130157470703,-2.314739942550659,,"ES",,,,,,,-1.583,"LO","MEDIUM","LELO"
87628,"Eagle_Grove_NDB_US","EAG","Eagle Grove","NDB",302,42.70859909057617,-93.91059875488281,1128,"US",,,,,,,2.055,"TERMINAL","LOW",
87629,"Almagro_NDB_ES","EAL","Almagro","NDB",332,38.95220184326172,-3.756999969482422,,"ES",,,,,,,-2.12,"LO","LOW",
87630,"Kearney_VOR_US","EAR","Kearney","VOR",111200,40.72560119628906,-99.00509643554688,2130,"US",,,,,,10.001,6.03,"LO","MEDIUM",
87631,"Southampton_NDB_GB","EAS","Southampton","NDB",392,50.95500183105469,-1.356119990348816,,"GB",,,,,,,-2.393,"TERMINAL","LOW","EGHI"
87632,"Wenatchee_VOR-DME_US","EAT","Wenatchee","VOR-DME",111000,47.39970016479492,-120.21099853515625,1224,"US",111000,"047X",,,,19.001,17.084,"LO","MEDIUM",
87633,"Eau_Claire_VORTAC_US","EAU","Eau Claire","VORTAC",112900,44.897701263427734,-91.47850036621094,900,"US",112900,"076X",,,,4.001,-0.195,"LO","MEDIUM","KEAU"
87634,"Evansville_NDB_US","EAV","Evansville","NDB",391,66.89320373535156,-151.56399536132812,,"US",,,,,,,21.386,"BOTH","MEDIUM","PABT"
87635,"Matveyevsky_NDB_RU","EB","Matveyevsky","NDB",117,54.93330001831055,83.08329772949219,,"RU",,,,,,,8.376,"BOTH","HIGH",
87636,"El_Borma_VOR_TN","EBA","El Borma","VOR",113800,31.705900192260742,9.254670143127441,827,"TN",,,,,,,0.497,"BOTH","MEDIUM","DTTR"
87637,"Webster_City_NDB_US","EBS","Webster City","NDB",323,42.44129943847656,-93.86920166015625,1120,"US",,,,,,,2.052,"TERMINAL","LOW",
87638,"Valencia_NDB_ES","EBT","Valencia","NDB",386,39.62300109863281,-0.4720830023288727,,"ES",,,,,,,-1.15,"LO","MEDIUM",
87639,"Iquitos_NDB_PE","EC","Iquitos","NDB",335,-3.7961599826812744,-73.32610321044922,,"PE",,,,,,,-4.379,"LO","LOW","SPQT"
87640,"Meggi_NDB_US","EC","Meggi","NDB",217,37.79119873046875,-113.02100372314453,,"US",,,,,,,12.376,"TERMINAL","LOW","KCDC"
87641,"Manteca_VORTAC_US","ECA","Manteca","VORTAC",116000,37.83359909057617,-121.1709976196289,48,"US",116000,"107X",,,,17.001,14.343,"BOTH","HIGH","KSCK"
87642,"El_Calafate_VOR-DME_AR","ECA","El Calafate","VOR-DME",114700,-50.27830123901367,-72.04560089111328,732,"AR",114700,"094X",,,,,13.319,"BOTH","HIGH","SAWC"
87643,"El_Calafate_NDB_AR","ECA","El Calafate","NDB",385,-50.284698486328125,-72.05000305175781,669,"AR",,,,,,,13.323,"LO","LOW","SAWC"
87644,"Newcombe_VORTAC_US","ECB","Newcombe","VORTAC",110400,38.15840148925781,-82.91010284423828,1070,"US",110400,"041X",,,,-2.001,-6.088,"LO","MEDIUM",
87645,"El_Cabo_NDB_CO","ECB","El Cabo","NDB",410,12.191100120544434,-72.14579772949219,79,"CO",,,,,,,-8.107,"LO","MEDIUM","SKPB"
87646,"Elizabeth_City_VOR-DME_US","ECG","Elizabeth City","VOR-DME",112500,36.257598876953125,-76.17559814453125,10,"US",112500,"072X",,,,-7.001,-10.316,"BOTH","MEDIUM","KECG"
87647,"Echuca_NDB_AU","ECH","Echuca","NDB",341,-36.165401458740234,144.76499938964844,,"AU",,,,,,,11.011,"BOTH","MEDIUM","YECH"
87648,"Peck_VORTAC_US","ECK","Peck","VORTAC",114000,43.25590133666992,-82.71790313720703,810,"US",114000,"087X",,,,-7.001,-7.409,"BOTH","HIGH",
87649,"Newcastle_VOR_US","ECS","Newcastle","VOR",108200,43.88119888305664,-104.30799865722656,4211,"US",,,,,,11.007,9.385,"LO","MEDIUM",
87650,"Colmenar_NDB_ES","ECV","Colmenar","NDB",319,40.69940185546875,-3.7627201080322266,,"ES",,,,,,,-2.183,"BOTH","MEDIUM",
87651,"Eunice_NDB_US","ECY","Eunice","NDB",263,30.559799194335938,-92.4480972290039,,"US",,,,,,,2.023,"LO","LOW",
87652,"Yevlakh_NDB_AZ","ED","Yevlakh","NDB",409,40.6067008972168,47.18330001831055,,"AZ",,,,,,,5.284,"BOTH","MEDIUM",
87653,"Echo_Delta_NDB_CO","ED","Echo Delta","NDB",244,4.765079975128174,-74.22049713134766,8552,"CO",,,,,,,-5.333,"TERMINAL","LOW",
87654,"Ende_NDB_ID","ED","Ende","NDB",350,-8.847769737243652,121.66500091552734,49,"ID",,,,,,,2.044,"BOTH","MEDIUM","WATE"
87655,"Koltsovo_NDB_RU","ED","Koltsovo","NDB",786,56.736698150634766,60.90999984741211,,"RU",,,,,,,13.554,"TERMINAL","HIGH","USSS"
87656,"Edenton_NDB_US","EDE","Edenton","NDB",265,36.02539825439453,-76.56649780273438,19,"US",,,,,,,-10.126,"LO","LOW",
87657,"Elmendorf_TACAN_US","EDF","Elmendorf","TACAN",113400,61.255001068115234,-149.7689971923828,360,"US",113400,"081X",,,,21.001,20.229,"BOTH","HIGH","PAED"
87658,"Bellefontaine_NDB_US","EDJ","Bellefontaine","NDB",242,40.37099838256836,-83.8135986328125,1121,"US",,,,,,,-5.579,"TERMINAL","LOW",
87659,"Enterprise_VOR_US","EDN","Enterprise","VOR",116600,31.29599952697754,-85.9032974243164,369,"US",,,,,,-3.001,-2.338,"LO","LOW",
87660,"Edinburgh_TACAN_AU","EDN","Edinburgh","TACAN",114700,-34.7047004699707,138.61300659179688,85,"AU",114700,"094X",,,,8.011,8.066,"BOTH","MEDIUM","YPED"
87661,"Edinburgh_NDB_AU","EDN","Edinburgh","NDB",311,-34.70690155029297,138.6320037841797,67,"AU",,,,,,,8.071,"BOTH","HIGH","YPED"
87662,"Edinburgh_NDB_GB","EDN","Edinburgh","NDB",341,55.97840118408203,-3.2841200828552246,,"GB",,,,,,,-4.243,"TERMINAL","LOW","EGPH"
87663,"Edremit_VOR-DME_TR","EDR","Edremit","VOR-DME",109400,39.5536003112793,27.00830078125,50,"TR",109400,"031X",,,,,3.509,"BOTH","HIGH","LTFD"
87664,"Edremit_NDB_TR","EDR","Edremit","NDB",368,39.5536003112793,27.00830078125,50,"TR",,,,,,,3.509,"TERMINAL","LOW","LTFD"
87665,"Edisto_VOR-DME_US","EDS","Edisto","VOR-DME",111400,33.4556999206543,-80.8583984375,189,"US",111400,"051X",,,,-5.001,-6.372,"LO","LOW",
87666,"Edwards_VORTAC_US","EDW","Edwards","VORTAC",116400,34.982398986816406,-117.73300170898438,2354,"US",116400,"111X",,,,15.001,13.138,"BOTH","MEDIUM","KEDW"
87667,"Tamie_NDB_US","EE","Tamie","NDB",374,45.79169845581055,-95.30549621582031,1400,"US",,,,,,,2.568,"LO","LOW","KAXN"
87668,"El_Copero_NDB_ES","EEC","El Copero","NDB",327,37.315399169921875,-6.001309871673584,,"ES",,,,,,,-2.506,"LO","LOW",
87669,"Needles_VORTAC_US","EED","Needles","VORTAC",115200,34.76599884033203,-114.4739990234375,620,"US",115200,"099X",,,,15.001,12.259,"BOTH","HIGH",
87670,"Elephant_NDB_US","EEF","Elephant","NDB",391,58.17100143432617,-135.25799560546875,,"US",,,,,,,22.464,"LO","MEDIUM",
87671,"Eelde_VOR-DME_NL","EEL","Eelde","VOR-DME",112400,53.16389846801758,6.666679859161377,32,"NL",112400,"071X",,,,-1.007,-0.015,"BOTH","HIGH","EHGG"
87672,"Keene_VORTAC_US","EEN","Keene","VORTAC",109400,42.7943000793457,-72.29180145263672,1380,"US",109400,"031X",,,,-14.001,-14.531,"LO","MEDIUM","KEEN"
87673,"Emanuel_Co_NDB_US","EEX","Emanuel Co","NDB",309,32.666500091552734,-82.45269775390625,258,"US",,,,,,,-5.202,"TERMINAL","LOW",
87674,"Champion_NDB_CA","EF","Champion","NDB",206,49.256099700927734,-117.63500213623047,,"CA",,,,,,,17.017,"LO","LOW","CYCG"
87675,"Belle_Fourche_NDB_US","EFC","Belle Fourche","NDB",269,44.73659896850586,-103.85900115966797,3189,"US",,,,,,,9.266,"TERMINAL","LOW",
87676,"Ellington_TACAN_US","EFD","Ellington","TACAN",109400,29.606000900268555,-95.15969848632812,30,"US",109400,"031X",,,,5.012,3.464,"BOTH","MEDIUM",
87677,"Erfurt_DME_DE","EFD","Erfurt","DME",112050,50.982601165771484,10.9576997756958,1076,"DE",112050,"057Y",,,,,1.271,"TERMINAL","LOW","EDDE"
87678,"Newport_NDB_US","EFK","Newport","NDB",242,44.95280075073242,-72.17729949951172,,"US",,,,,,,-15.471,"TERMINAL","LOW",
87679,"Jefferson_NDB_US","EFW","Jefferson","NDB",391,42.01359939575195,-94.34269714355469,1041,"US",,,,,,,2.308,"TERMINAL","LOW",
87680,"Chittagong_NDB_BD","EG","Chittagong","NDB",287,22.251300811767578,91.81790161132812,,"BD",,,,,,,-0.372,"TERMINAL","LOW","VGEG"
87681,"Eagle_NDB_US","EGE","Eagle","NDB",357,39.64659881591797,-106.91400146484375,6539,"US",,,,,,,10.33,"TERMINAL","MEDIUM",
87682,"Eggenfelden_NDB_DE","EGG","Eggenfelden","NDB",393,48.39699935913086,12.749799728393555,1329,"DE",,,,,,,1.565,"BOTH","LOW","EDME"
87683,"Aigina_NDB_GR","EGN","Aigina","NDB",382,37.76430130004883,23.423799514770508,,"GR",,,,,,,3.138,"TERMINAL","LOW",
87684,"Emmetsburg_NDB_US","EGQ","Emmetsburg","NDB",410,43.10110092163086,-94.70719909667969,1200,"US",,,,,,,2.425,"LO","LOW",
