"id","code","local_code","name","continent","iso_country","wikipedia_link","keywords"
304028,"HR-04",04,"Karlovac County","EU","HR","https://en.wikipedia.org/wiki/Karlovac_County","Airports in Karlovac County"
304029,"HR-05",05,"Varaždin County","EU","HR","https://en.wikipedia.org/wiki/Varaždin_County","Airports in Varaždin County"
304030,"HR-06",06,"Koprivnica-Križevci County","EU","HR","https://en.wikipedia.org/wiki/Koprivnica-Križevci_County","Airports in Koprivnica-Križevci County"
304031,"HR-07",07,"Bjelovar-Bilogora County","EU","HR","https://en.wikipedia.org/wiki/Bjelovar-Bilogora_County","Airports in Bjelovar-Bilogora County"
304032,"HR-08",08,"Primorje-Gorski Kotar County","EU","HR","https://en.wikipedia.org/wiki/Primorje-Gorski_Kotar_County","Airports in Primorje-Gorski Kotar County"
304033,"HR-09",09,"Lika-Senj County","EU","HR","https://en.wikipedia.org/wiki/Lika-Senj_County","Airports in Lika-Senj County"
304034,"HR-10",10,"Virovitica-Podravina County","EU","HR","https://en.wikipedia.org/wiki/Virovitica-Podravina_County","Airports in Virovitica-Podravina County"
304035,"HR-11",11,"Požega-Slavonia County","EU","HR","https://en.wikipedia.org/wiki/Požega-Slavonia_County","Airports in Požega-Slavonia County"
304036,"HR-12",12,"Brod-Posavina County","EU","HR","https://en.wikipedia.org/wiki/Brod-Posavina_County","Airports in Brod-Posavina County"
304037,"HR-13",13,"Zadar County","EU","HR","https://en.wikipedia.org/wiki/Zadar_County","Airports in Zadar County"
304038,"HR-14",14,"Osijek-Baranja County","EU","HR","https://en.wikipedia.org/wiki/Osijek-Baranja_County","Airports in Osijek-Baranja County"
304039,"HR-15",15,"Šibenik-Knin County","EU","HR","https://en.wikipedia.org/wiki/Šibenik-Knin_County","Airports in Šibenik-Knin County"
304040,"HR-16",16,"Vukovar-Srijem County","EU","HR","https://en.wikipedia.org/wiki/Vukovar-Srijem_County","Airports in Vukovar-Srijem County"
304041,"HR-17",17,"Split-Dalmatia County","EU","HR","https://en.wikipedia.org/wiki/Split-Dalmatia_County","Airports in Split-Dalmatia County"
304042,"HR-18",18,"Istria County","EU","HR","https://en.wikipedia.org/wiki/Istria_County","Airports in Istria County"
304043,"HR-19",19,"Dubrovnik-Neretva County","EU","HR","https://en.wikipedia.org/wiki/Dubrovnik-Neretva_County","Airports in Dubrovnik-Neretva County"
304044,"HR-20",20,"Međimurje County","EU","HR","https://en.wikipedia.org/wiki/Međimurje_County","Airports in Međimurje County"
306726,"HR-21",21,"Zagreb (city)","EU","HR","https://en.wikipedia.org/wiki/Zagreb","Airports in Zagreb (city)"
304045,"HR-U-A","U-A","(unassigned)","EU","HR",,"Airports in (unassigned)"
306747,"HT-AR","AR","Artibonite Department","NA","HT","https://en.wikipedia.org/wiki/Artibonite_Department","airports"
304046,"HT-CE","CE","Centre Department","NA","HT","https://en.wikipedia.org/wiki/Centre_Department","Airports in Centre Department"
304047,"HT-GA","GA","Grande'Anse Department","NA","HT","https://en.wikipedia.org/wiki/Grande'Anse_Department","Airports in Grande'Anse Department"
304048,"HT-ND","ND","Nord Department","NA","HT","https://en.wikipedia.org/wiki/Nord_Department","Airports in Nord Department"
304049,"HT-NE","NE","Nord-Est Department","NA","HT","https://en.wikipedia.org/wiki/Nord-Est_Department","Airports in Nord-Est Department"
306746,"HT-NI","NI","Nippes Department","NA","HT","https://en.wikipedia.org/wiki/Nippes_Department","Airports in Nippes Department"
304050,"HT-NO","NO","Nord-Ouest Department","NA","HT","https://en.wikipedia.org/wiki/Nord-Ouest_Department","Airports in Nord-Ouest Department"
304051,"HT-OU","OU","Ouest Department","NA","HT","https://en.wikipedia.org/wiki/Ouest_Department","Airports in Ouest Department"
304052,"HT-SD","SD","Sud Department","NA","HT","https://en.wikipedia.org/wiki/Sud_Department","Airports in Sud Department"
304053,"HT-SE","SE","Sud-Est Department","NA","HT","https://en.wikipedia.org/wiki/Sud-Est_Department","Airports in Sud-Est Department"
304054,"HT-U-A","U-A","(unassigned)","NA","HT",,"Airports in (unassigned)"
304055,"HU-BA","BA","Baranya County","EU","HU","https://en.wikipedia.org/wiki/Baranya_County","Airports in Baranya County"
304056,"HU-BC","BC","Békéscsaba (city)","EU","HU","https://en.wikipedia.org/wiki/Békéscsaba","Airports in Békéscsaba (city)"
304057,"HU-BE","BE","Békés County","EU","HU","https://en.wikipedia.org/wiki/Békés_County","Békés megye"
304058,"HU-BK","BK","Bács-Kiskun County","EU","HU","https://en.wikipedia.org/wiki/Bács-Kiskun_County","Airports in Bács-Kiskun County"
304059,"HU-BU","BU","Budapest (capital city)","EU","HU","https://en.wikipedia.org/wiki/Budapest","Airports in Budapest (capital city)"
304060,"HU-BZ","BZ","Borsod-Abaúj-Zemplén County","EU","HU","https://en.wikipedia.org/wiki/Borsod-Abaúj-Zemplén_County","Airports in Borsod-Abaúj-Zemplén County"
304061,"HU-CS","CS","Csongrád-Csanád County","EU","HU","https://en.wikipedia.org/wiki/Csongrád-Csanád_County","Airports in Csongrád-Csanád County"
304062,"HU-DE","DE","Debrecen (city)","EU","HU","https://en.wikipedia.org/wiki/Debrecen","Airports in Debrecen (city)"
304063,"HU-DU","DU","Dunaújváros (city)","EU","HU","https://en.wikipedia.org/wiki/Dunaújváros","Airports in Dunaújváros (city)"
304064,"HU-EG","EG","Eger (city)","EU","HU","https://en.wikipedia.org/wiki/Eger","Airports in Eger (city)"
304065,"HU-FE","FE","Fejér County","EU","HU","https://en.wikipedia.org/wiki/Fejér_County","Airports in Fejér County"
304066,"HU-GS","GS","Győr-Moson-Sopron County","EU","HU","https://en.wikipedia.org/wiki/Győr-Moson-Sopron_County","Airports in Győr-Moson-Sopron County"
304067,"HU-GY","GY","Győr (city)","EU","HU","https://en.wikipedia.org/wiki/Győr","Airports in Győr (city)"
304068,"HU-HB","HB","Hajdu-Bihar County","EU","HU","https://en.wikipedia.org/wiki/Hajdu-Bihar_County","Airports in Hajdu-Bihar County"
304069,"HU-HE","HE","Heves County","EU","HU","https://en.wikipedia.org/wiki/Heves_County","Airports in Heves County"
304070,"HU-HV","HV","Hódmezővásárhely (city)","EU","HU","https://en.wikipedia.org/wiki/Hódmezővásárhely","Airports in Hódmezővásárhely (city)"
304071,"HU-JN","JN","Jász-Nagykun-Szolnok County","EU","HU","https://en.wikipedia.org/wiki/Jász-Nagykun-Szolnok","Airports in Jász-Nagykun-Szolnok County"
304072,"HU-KE","KE","Komárom-Esztergom County","EU","HU","https://en.wikipedia.org/wiki/Komárom-Esztergom_County","Airports in Komárom-Esztergom County"
304073,"HU-KM","KM","Kecskemét (city)","EU","HU","https://en.wikipedia.org/wiki/Kecskemét","Airports in Kecskemét (city)"
304074,"HU-KV","KV","Kaposvár (city)","EU","HU","https://en.wikipedia.org/wiki/Kaposvár","Airports in Kaposvár (city)"
304075,"HU-MI","MI","Miskolc (city)","EU","HU","https://en.wikipedia.org/wiki/Miskolc","Airports in Miskolc (city)"
304076,"HU-NK","NK","Nagykanizsa (city)","EU","HU","https://en.wikipedia.org/wiki/Nagykanizsa","Airports in Nagykanizsa (city)"
304077,"HU-NO","NO","Nógrád County","EU","HU","https://en.wikipedia.org/wiki/N%C3%B3gr%C3%A1d_County","Airports in Nógrád County"
304078,"HU-NY","NY","Nyiregyháza (city)","EU","HU","https://en.wikipedia.org/wiki/Nyiregyháza","Airports in Nyiregyháza (city)"
304079,"HU-PE","PE","Pest County","EU","HU","https://en.wikipedia.org/wiki/Pest_County","Airports in Pest County"
304080,"HU-PS","PS","Pécs (city)","EU","HU","https://en.wikipedia.org/wiki/Pécs","Airports in Pécs (city)"
304081,"HU-SD","SD","Szeged (city)","EU","HU","https://en.wikipedia.org/wiki/Szeged","Airports in Szeged (city)"
304082,"HU-SF","SF","Székesfehérvár (city)","EU","HU","https://en.wikipedia.org/wiki/Székesfehérvár","Airports in Székesfehérvár (city)"
304083,"HU-SH","SH","Szombathely (city)","EU","HU","https://en.wikipedia.org/wiki/Szombathely","Airports in Szombathely (city)"
304084,"HU-SK","SK","Szolnok (city)","EU","HU","https://en.wikipedia.org/wiki/Szolnok","Airports in Szolnok (city)"
304085,"HU-SN","SN","Sopron (city)","EU","HU","https://en.wikipedia.org/wiki/Sopron","Airports in Sopron (city)"
304086,"HU-SO","SO","Somogy County","EU","HU","https://en.wikipedia.org/wiki/Somogy_County","Airports in Somogy County"
304087,"HU-SS","SS","Szekszárd (city)","EU","HU","https://en.wikipedia.org/wiki/Szekszárd","Airports in Szekszárd (city)"
304088,"HU-ST","ST","Salgótarján (city)","EU","HU","https://en.wikipedia.org/wiki/Salgótarján","Airports in Salgótarján (city)"
304089,"HU-SZ","SZ","Szabolcs-Szatmár-Bereg County","EU","HU","https://en.wikipedia.org/wiki/Szabolcs-Szatmár-Bereg_County","Airports in Szabolcs-Szatmár-Bereg County"
304090,"HU-TB","TB","Tatabánya (city)","EU","HU","https://en.wikipedia.org/wiki/Tatabánya","Airports in Tatabánya (city)"
304091,"HU-TO","TO","Tolna County","EU","HU","https://en.wikipedia.org/wiki/Tolna_County","Airports in Tolna County"
304092,"HU-U-A","U-A","(unassigned)","EU","HU",,"Airports in (unassigned)"
304093,"HU-VA","VA","Vas County","EU","HU","https://en.wikipedia.org/wiki/Vas_County","Airports in Vas County"
304094,"HU-VE","VE","Veszprém County","EU","HU","https://en.wikipedia.org/wiki/Veszprém_County","Airports in Veszprém County"
353952,"HU-VM","VM","Veszprém (city)","EU","HU","https://en.wikipedia.org/wiki/Veszpr%C3%A9m","Airports in Veszprém (city)"
304095,"HU-ZA","ZA","Zala County","EU","HU","https://en.wikipedia.org/wiki/Zala_County","Airports in Zala County"
304096,"HU-ZE","ZE","Zalaegerszeg (city)","EU","HU","https://en.wikipedia.org/wiki/Zalaegerszeg","Airports in Zalaegerszeg (city)"
304097,"ID-AC","AC","Aceh","AS","ID","https://en.wikipedia.org/wiki/Aceh","Airports in Aceh"
304098,"ID-BA","BA","Bali","AS","ID","https://en.wikipedia.org/wiki/Bali","Airports in Bali"
304099,"ID-BB","BB","Bangka Belitung","AS","ID","https://en.wikipedia.org/wiki/Bangka_Belitung","Airports in Bangka Belitung"
304100,"ID-BE","BE","Bengkulu","AS","ID","https://en.wikipedia.org/wiki/Bengkulu","Airports in Bengkulu"
304101,"ID-BT","BT","Banten","AS","ID","https://en.wikipedia.org/wiki/Banten","Airports in Banten"
304102,"ID-GO","GO","Gorontalo","AS","ID","https://en.wikipedia.org/wiki/Gorontalo","Airports in Gorontalo"
304104,"ID-JA","JA","Jambi","AS","ID","https://en.wikipedia.org/wiki/Jambi","Airports in Jambi"
304105,"ID-JB","JB","Jawa Barat (West Java)","AS","ID","https://en.wikipedia.org/wiki/West_Java","Airports in Jawa Barat"
304106,"ID-JI","JI","Jawa Timur (East Java)","AS","ID","https://en.wikipedia.org/wiki/Jawa_Timur","Airports in Jawa Timur"
304107,"ID-JK","JK","Jakarta Raya","AS","ID","https://en.wikipedia.org/wiki/Jakarta_Raya","Airports in Jakarta Raya"
304108,"ID-JT","JT","Jawa Tengah (Central Java)","AS","ID","https://en.wikipedia.org/wiki/Jawa_Tengah","Airports in Jawa Tengah"
304109,"ID-KB","KB","Kalimantan Barat (West Kalimantan)","AS","ID","https://en.wikipedia.org/wiki/Kalimantan_Barat","Airports in Kalimantan Barat"
306379,"ID-KI","KI","Kalimantan Timur (East Kalimantan)","AS","ID","https://en.wikipedia.org/wiki/East_Kalimantan","Airports in East Kalimantan"
304110,"ID-KR","KR","Kepulauan Riau (Riau Islands)","AS","ID","https://en.wikipedia.org/wiki/Kepulauan_Riau","Airports in Kepulauan Riau"
304111,"ID-KS","KS","Kalimantan Selatan (South Kalimantan)","AS","ID","https://en.wikipedia.org/wiki/Kalimantan_Selatan","Airports in Kalimantan Selatan"
304112,"ID-KT","KT","Kalimantan Tengah (Central Kalimantan)","AS","ID","https://en.wikipedia.org/wiki/Central_Kalimantan","Kalimantan Tengah"
316679,"ID-KU","KU","Kalimantan Utara (North Kalimantan)","AS","ID","https://en.wikipedia.org/wiki/North_Kalimantan","Kalimantan Utara"
304113,"ID-LA","LA","Lampung","AS","ID","https://en.wikipedia.org/wiki/Lampung","Airports in Lampung"
304114,"ID-MA","MA","Maluku","AS","ID","https://en.wikipedia.org/wiki/Maluku","Airports in Maluku"
304115,"ID-MU","MU","Maluku Utara (North Maluku)","AS","ID","https://en.wikipedia.org/wiki/Maluku_Utara","Airports in Maluku Utara"
304116,"ID-NB","NB","Nusa Tenggara Barat (West Nusa Tenggara)","AS","ID","https://en.wikipedia.org/wiki/Nusa_Tenggara_Barat","Airports in Nusa Tenggara Barat"
304117,"ID-NT","NT","Nusa Tenggara Timur (East Nusa Tenggara)","AS","ID","https://en.wikipedia.org/wiki/Nusa_Tenggara_Timur","Airports in Nusa Tenggara Timur"
304118,"ID-PA","PA","Papua","AS","ID","https://en.wikipedia.org/wiki/Papua","Airports in Papua"
304103,"ID-PB","PB","Papua Barat (West Papua)","AS","ID","https://en.wikipedia.org/wiki/West_Papua_(region)","Irian Jaya"
552067,"ID-PD","PD","Papua Barat Daya (Southwest Papua)","AS","ID","https://en.wikipedia.org/wiki/Southwest_Papua",
430275,"ID-PP","PP","Papua Pegunungan (Highland Papua)","AS","ID","https://en.wikipedia.org/wiki/Highland_Papua",
430277,"ID-PS","PS","Papua Selatan (South Papua)","AS","ID","https://en.wikipedia.org/wiki/South_Papua",
430276,"ID-PT","PT","Papua Tengah (Central Papua)","AS","ID","https://en.wikipedia.org/wiki/Central_Papua",
304119,"ID-RI","RI","Riau","AS","ID","https://en.wikipedia.org/wiki/Riau","Airports in Riau"
304120,"ID-SA","SA","Sulawesi Utara (North Sulawesi)","AS","ID","https://en.wikipedia.org/wiki/Sulawesi_Utara","Airports in Sulawesi Utara"
304121,"ID-SB","SB","Sumatera Barat (West Sumatra)","AS","ID","https://en.wikipedia.org/wiki/Sumatra_Barat","Airports in Sumatra Barat"
304122,"ID-SG","SG","Sulawesi Tenggara (Southeast Sulawesi)","AS","ID","https://en.wikipedia.org/wiki/Sulawesi_Tenggara","Airports in Sulawesi Tenggara"
304123,"ID-SN","SN","Sulawesi Selatan (South Sulawesi)","AS","ID","https://en.wikipedia.org/wiki/Sulawesi_Selatan","Airports in Sulawesi Selatan"
542895,"ID-SR","SR","Sulawesi Barat (West Sulawesi)","AS","ID","https://en.wikipedia.org/wiki/West_Sulawesi",
304124,"ID-SS","SS","Sumatera Selatan (South Sumatra)","AS","ID","https://en.wikipedia.org/wiki/Sumatra_Selatan","Airports in Sumatra Selatan"
304125,"ID-ST","ST","Sulawesi Tengah (Central Sulawesi)","AS","ID","https://en.wikipedia.org/wiki/Sulawesi_Tengah","Airports in Sulawesi Tengah"
304126,"ID-SU","SU","Sumatera Utara (North Sumatra)","AS","ID","https://en.wikipedia.org/wiki/North_Sumatra","Airports in Sumatra Utara"
304127,"ID-U-A","U-A","(unassigned)","AS","ID",,"Airports in (unassigned)"
304128,"ID-YO","YO","Yogyakarta","AS","ID","https://en.wikipedia.org/wiki/Yogyakarta","Airports in Yogyakarta"
304130,"IE-CE","CE","County Clare","EU","IE","https://en.wikipedia.org/wiki/Clare","Airports in County Clare"
304131,"IE-CN","CN","County Cavan","EU","IE","https://en.wikipedia.org/wiki/Cavan","Airports in County Cavan"
304129,"IE-CO","CO","County Cork","EU","IE","https://en.wikipedia.org/wiki/County_Cork","Airports in County Cork"
304132,"IE-CW","CW","County Carlow","EU","IE","https://en.wikipedia.org/wiki/Carlow","Airports in County Carlow"
304133,"IE-D","D","County Dublin","EU","IE","https://en.wikipedia.org/wiki/County_Dublin","Airports in County Dublin"
304134,"IE-DL","DL","County Donegal","EU","IE","https://en.wikipedia.org/wiki/Donegal","Airports in County Donegal"
304135,"IE-G","G","County Galway","EU","IE","https://en.wikipedia.org/wiki/County_Galway","Airports in County Galway"
304136,"IE-KE","KE","County Kildare","EU","IE","https://en.wikipedia.org/wiki/Kildare","Airports in County Kildare"
304137,"IE-KK","KK","County Kilkenny","EU","IE","https://en.wikipedia.org/wiki/County_Limerick","Airports in County Kilkenny"
304138,"IE-KY","KY","County Kerry","EU","IE","https://en.wikipedia.org/wiki/County_Kerry","Airports in County Kerry"
304139,"IE-LD","LD","County Longford","EU","IE","https://en.wikipedia.org/wiki/Longford","Airports in County Longford"
304140,"IE-LH","LH","County Louth","EU","IE","https://en.wikipedia.org/wiki/Louth","Airports in County Louth"
304141,"IE-LK","LK","County Limerick","EU","IE","https://en.wikipedia.org/wiki/Limerick","Airports in County Limerick"
304142,"IE-LM","LM","County Leitrim","EU","IE","https://en.wikipedia.org/wiki/Leitrim","Airports in County Leitrim"
304143,"IE-LS","LS","County Laois","EU","IE","https://en.wikipedia.org/wiki/Laois","Airports in County Laois"
304144,"IE-MH","MH","County Meath","EU","IE","https://en.wikipedia.org/wiki/Meath","Airports in County Meath"
304145,"IE-MN","MN","County Monaghan","EU","IE","https://en.wikipedia.org/wiki/Monaghan","Airports in County Monaghan"
304146,"IE-MO","MO","County Mayo","EU","IE","https://en.wikipedia.org/wiki/Mayo","Airports in County Mayo"
304147,"IE-OY","OY","County Offaly","EU","IE","https://en.wikipedia.org/wiki/Offaly","Airports in County Offaly"
304148,"IE-RN","RN","County Roscommon","EU","IE","https://en.wikipedia.org/wiki/Roscommon","Airports in County Roscommon"
304149,"IE-SO","SO","County Sligo","EU","IE","https://en.wikipedia.org/wiki/Sligo","Airports in County Sligo"
304150,"IE-TA","TA","County Tipperary","EU","IE","https://en.wikipedia.org/wiki/Tipperary","Airports in County Tipperary"
304151,"IE-U-A","U-A","(unassigned)","EU","IE",,"Airports in (unassigned)"
304152,"IE-WD","WD","County Waterford","EU","IE","https://en.wikipedia.org/wiki/Waterford","Airports in County Waterford"
304153,"IE-WH","WH","County Westmeath","EU","IE","https://en.wikipedia.org/wiki/Westmeath","Airports in County Westmeath"
304154,"IE-WW","WW","County Wicklow","EU","IE","https://en.wikipedia.org/wiki/Wicklow","Airports in County Wicklow"
304155,"IE-WX","WX","County Wexford","EU","IE","https://en.wikipedia.org/wiki/Wexford","Airports in County Wexford"
304156,"IL-D","D","Southern District","AS","IL","https://en.wikipedia.org/wiki/Southern_District_(Israel)","Mehoz HaDarom"
304157,"IL-HA","HA","Haifa District","AS","IL","https://en.wikipedia.org/wiki/Haifa_District","Mehoz Hefa"
304158,"IL-JM","JM","Jerusalem District","AS","IL","https://en.wikipedia.org/wiki/Jerusalem_District","Mehoz Yerushalayim"
304159,"IL-M","M","Central District","AS","IL","https://en.wikipedia.org/wiki/Central_District_(Israel)","Mehoz HaMerkaz"
304160,"IL-TA","TA","Tel Aviv District","AS","IL","https://en.wikipedia.org/wiki/Tel_Aviv_District","Mehoz Tel-Aviv"
304161,"IL-U-A","U-A","(unassigned)","AS","IL",,"Airports in (unassigned)"
304162,"IL-Z","Z","Northern District","AS","IL","https://en.wikipedia.org/wiki/Northern_District_(Israel)","Mehoz HaTzafon"
304163,"IM-U-A","U-A","(unassigned)","EU","IM",,"Airports in (unassigned)"
304164,"IN-AN","AN","Andaman and Nicobar Islands","AS","IN","https://en.wikipedia.org/wiki/Andaman_and_Nicobar_Islands","Airports in Andaman and Nicobar Islands"
304165,"IN-AP","AP","Andhra Pradesh","AS","IN","https://en.wikipedia.org/wiki/Andhra_Pradesh","Airports in Andhra Pradesh"
