"id","airport_ref","airport_ident","length_ft","width_ft","surface","lighted","closed","le_ident","le_latitude_deg","le_longitude_deg","le_elevation_ft","le_heading_degT","le_displaced_threshold_ft","he_ident","he_latitude_deg","he_longitude_deg","he_elevation_ft","he_heading_degT","he_displaced_threshold_ft"
313947,313946,"AYLX",2015,98,"GRS",0,0,"04",,,,,,"22",,,,,
312121,312120,"AYLZ",2044,147,"Grassed black silt clay",0,0,"10",,,,,,"28",,,,,
312798,312797,"AYMB",1998,,,0,0,"17",,,,,,"35",,,,,
238366,62,"AYMD",5174,105,"ASP",1,0,"07",-5.208930015563965,145.78199768066406,20,75,205,"25",-5.205239772796631,145.79600524902344,7,255,
238367,63,"AYMH",3599,59,"ASP",0,0,"08",-5.827079772949219,144.29299926757812,5363,85,197,"26",-5.826149940490723,144.30299377441406,5363,265,197
238368,63,"AYMH",7185,98,"ASP",1,0,"12",-5.823760032653809,144.29100036621094,5363,121,,"30",-5.833980083465576,144.30799865722656,5363,301,
314114,302532,"AYMJ",1565,,,0,0,"08",,,,,,"26",,,,,
238370,64,"AYMN",4411,98,"ASP",0,0,"17",-6.141709804534912,143.656005859375,5695,172.8,,"35",-6.1537699699401855,143.6580047607422,5665,352.8,
238353,65,"AYMO",6136,148,"ASP",1,0,"16",-2.0539300441741943,147.42100524902344,4,161,,"34",-2.0698800086975098,147.427001953125,8,341,197
314047,302535,"AYMP",3609,,,0,0,"10",,,,,,"28",,,,,
314121,302536,"AYMQ",2359,,,0,0,"10",,,,,,"28",,,,,
260190,31981,"AYMR",5774,,"UNK",0,0,"09",,,2741,,,"27",,,2741,,
260186,31911,"AYMS",3937,,"UNK",0,0,"08",,,36,,,"26",,,8,,
557033,557029,"AYMU",2165,,"GRS",0,0,"09",,,,,,"27",,,,,
313308,302540,"AYMV",3050,,,0,0,"14",,,,,,"32",,,,,
312123,312122,"AYMY",1969,98,"Grass red silty clay",0,0,"15",,,,,,"33",,,,,
312877,302531,"AYMZ",1969,,,0,0,"15",,,,,,"33",,,,,
311615,307561,"AYNB",1772,98,"Brown clay gravel",0,0,"02",,,,,,"20",,,,,
313304,302538,"AYNC",1362,,,0,0,"05",,,,,,"23",,,,,
312374,301735,"AYND",3015,,,0,0,"15",,,,,,"33",,,,,
311835,308517,"AYNI",2799,,,0,0,"12",,,,,,"30",,,,,
313305,306967,"AYNJ",2953,,,0,0,"06",,,,,,"24",,,,,
311621,311620,"AYNM",1499,98,"Grassed brown silt clay",0,0,"12",,,,,,"30",,,,,
327503,307562,"AYNN",2800,,,0,0,"09",,,,,,"27",,,,,
308584,308583,"AYNO",1627,,,0,0,"08",,,,,,"26",,,,,
310554,310095,"AYNS",1969,98,"Grassed brown gravel",0,0,"15",,,,,,"33",,,,,
311617,311616,"AYNT",1476,98,"Grassed red clay",0,0,"09",,,,,,"27",,,,,
311838,35189,"AYNU",2418,147,"Grassed red silt clay",0,0,"12",,,,,,"30",,,,,
312373,301834,"AYNX",3494,,,0,0,"12",,,,,,"30",,,,,
238355,66,"AYNZ",8000,148,"ASP",1,0,"09",-6.56887,146.714996,239,95,,"27",-6.57078,146.737,216,275,
311839,35190,"AYOB",1969,98,"Grassed brown clay",0,0,"14",,,,,,"32",,,,,
311851,311850,"AYOD",1870,98,"Grassed brown silt clay",0,0,"10",,,,,,"28",,,,,
313221,313220,"AYOE",2014,,,0,0,"01",,,,,,"19",,,,,
311906,306981,"AYOF",1969,98,"Brown Silt clay",0,0,"06",,,,,,"24",,,,,
311852,306980,"AYOG",1804,98,"Grassed red clay",0,0,"12",,,,,,"30",,,,,
311908,311907,"AYOH",2182,98,"Grassed river gravel",0,0,"01",,,,,,"19",,,,,
311910,311909,"AYOJ",2215,98,"Grassed yellow clay",0,0,"10",,,,,,"28",,,,,
313219,313218,"AYOK",1224,,,0,0,"02",,,,,,"20",,,,,
311705,302385,"AYOL",1647,98,"Grassed brown silt clay",0,0,"15",,,,,,"33",,,,,
311805,306992,"AYOM",1640,98,"Grassed black clay",0,0,"14",,,,,,"32",,,,,
311714,308516,"AYOO",2592,147,"Grassed grey gravel",0,0,"12",,,,,,"30",,,,,
313289,308318,"AYOP",1968,,,0,0,"12",,,,,,"30",,,,,
313554,313553,"AYOS",1968,,,0,0,"17",,,,,,"35",,,,,
311713,311712,"AYOU",1381,98,"Grassed red silt clay",0,0,"18",,,,,,"36",,,,,
311911,306982,"AYOV",2018,147,"Grassed black silt clay",0,0,"18",,,,,,"36",,,,,
311761,311760,"AYOX",1969,98,"Grassed brown silt clay",0,0,"01",,,,,,"19",,,,,
331004,331003,"AYOY",3524,,"GRS",0,0,"01",,,,,,"19",,,,,
312125,312124,"AYPA",1680,98,"Grassed Red Clay",0,0,"11",,,,,,"29",,,,,
311953,306995,"AYPB",1598,98,"Brown gravel",0,0,"01",,,,,,"19",,,,,
311955,311954,"AYPC",2396,98,"Grassed clay",0,0,"01",,,,,,"19",,,,,
311999,307076,"AYPD",2001,98,"Grassed grey clay",0,0,"08",,,,,,"26",,,,,
310373,301706,"AYPE",2034,98,"Grassed brown clay",0,0,"18",,,,,,"36",,,,,
311619,311618,"AYPI",1969,98,"Grassed black clay",0,0,"05",,,,,,"23",,,,,
311957,307075,"AYPJ",2904,59,"Grassed brown silt clay",0,0,"09",,,,,,"27",,,,,
312805,312804,"AYPO",1706,,,0,0,"18",,,,,,"36",,,,,
312001,312000,"AYPQ",2001,98,"Grassed grey silt sand",0,0,"01",,,,,,"19",,,,,
535846,535844,"AYPS",1640,,"GRS",0,0,"01D",,,,,,"19A",,,,,
238362,67,"AYPY",9022,148,"ASP",1,0,"14L",-9.430870056152344,147.21400451660156,103,148.4,,"32R",-9.452099800109863,147.2270050048828,128,328.4,
238361,67,"AYPY",4625,148,"ASP",0,0,"14R",-9.434709548950195,147.21299743652344,104,142,,"32L",-9.450630187988281,147.22300720214844,129,322,
312059,312058,"AYQB",1378,98,"Grassed brown clay",0,0,"07",,,,,,"25",,,,,
312318,307239,"AYQL",1627,98,"Grassed brown gravel",0,0,"14",,,,,32,"32",,,,,
312110,312107,"AYQM",1706,98,"Grassed brown silt clay",0,0,"16",,,,,,"34",,,,,
311945,306993,"AYQQ",1640,98,"Red clay",0,0,"16",,,,,,"34",,,,,
556377,556117,"AYQR",1969,,,0,0,"12",,,,,,"30",,,,,
312112,312111,"AYQV",2021,98,"Grassed Sand",0,0,"15",,,,,,"33",,,,,
312137,312136,"AYQW",1942,49,"GRS",0,0,"07",,,,,,"25",,,,,
311696,302383,"AYRA",1804,98,"Grassed red clay",0,0,"07",,,,,,"25",,,,,
312684,307079,"AYRE",2592,,,0,0,"12",,,,,,"30",,,,,
312002,307082,"AYRG",1952,98,"Grassed red clay",0,0,"15",,,,,,"33",,,,,
327504,308137,"AYRI",2900,,,0,0,"12",,,,,,"30",,,,,
313298,46169,"AYRK",3117,,,0,0,"15",,,,,,"33",,,,,
311608,307559,"AYRO",1640,98,"Grassed red clay",0,0,"01",,,,,,"19",,,,,
312298,312297,"AYRR",1969,98,"Grassed silt clay",0,0,"08",,,,,,"26",,,,,
311700,311699,"AYRT",2014,98,"Grassed black silt clay",0,0,"16",,,,,,"34",,,,,
311746,311745,"AYRV",1969,98,"Grassed brown clay",0,0,"05",,,,,,"23",,,,,
312114,312113,"AYSB",2953,82,"White gravel",0,0,"18",,,,,,"36",,,,,
314603,307446,"AYSD",3806,,,0,0,"12",,,,,,"30",,,,,
314611,307121,"AYSF",3543,,,0,0,"11",,,,,,"29",,,,,
312019,312018,"AYSI",1181,98,"Grey silt clay",0,0,"06",,,,,,"24",,,,,
312020,307450,"AYSK",1640,98,"Red clay",0,0,"14",,,,,,"32",,,,,
315107,307449,"AYSL",3150,,"GRS",0,0,"18",,,,,,"36",,,,,
312014,307447,"AYSP",1526,98,"Grassed grey gravel",0,0,"16",,,,,,"34",,,,,
312013,312012,"AYSR",2159,98,"Grassed grey clay",0,0,"10",,,,,,"28",,,,,
312015,309428,"AYSS",2953,147,"Red gravel",0,0,"14",,,,,,"32",,,,,
312017,307448,"AYSW",2051,98,"Grassed brown silt clay",0,0,"09",,,,,,"27",,,,,
313954,313953,"AYSX",1263,,,0,0,"17",,,,,,"35",,,,,
260192,32451,"AYTA",5197,,"UNK",0,0,"14",,,5490,,,"32",,,5490,,
260191,32425,"AYTB",4232,,"UNK",0,0,"14",,,1568,,,"32",,,1568,,
312292,309954,"AYTD",2953,82,"Grassed white gravel",0,0,"07",,,,,,"25",,,,,
312293,309956,"AYTF",1854,98,"Grassed black silt clay",0,0,"01",,,,,,"19",,,,,
532971,307191,"AYTG",8202,,"concrete",0,0,"03",,,,,,"21",,,,,
312138,307191,"AYTG",2313,147,"Grassed brown clay",0,0,"14",,,,,,"32",,,,,
312294,309430,"AYTH",2133,98,"Grassed brown gravel",0,0,"08",,,,,,"26",,,,,
238372,68,"AYTK",5643,98,"ASP",1,0,"10",-4.338220119476318,152.3719940185547,15,106,,"28",-4.342619895935059,152.38699340820312,50,286,
312141,312140,"AYTM",1854,98,"Grassed red clay",0,0,"16",,,,,,"34",,,,,
311613,308208,"AYTO",1673,98,"Grey clay",0,0,"16",,,,,,"34",,,,,
312246,312245,"AYTQ",1969,30,"Grassed brown clay",0,0,"14",,,,,,"32",,,,,
312248,307197,"AYTR",2297,98,"Grassed brown silt clay",0,0,"07",,,,,,"25",,,,,
312314,312313,"AYTS",1804,98,"Brown silt clay",0,0,"06",,,,,,"24",,,,,
312251,312249,"AYTT",1909,98,"Red clay",0,0,"18",,,,,,"36",,,,,
312317,35192,"AYTU",2887,59,"Grassed yellow gravel",0,0,"06",,,,,,"24",,,,,
312295,309377,"AYTV",1969,98,"Grassed brown clay",1,0,"12",,,,,,"30",,,,,
312257,312256,"AYTW",1529,98,"Grassed red clay",0,0,"02",,,,,,"20",,,,,
312291,302534,"AYTY",2756,147,"Grassed black silt",0,0,"10",,,,,,"28",,,,,
312259,312258,"AYTZ",1411,98,"Grassed red clay",0,0,"04",,,,,,"22",,,,,
312386,312385,"AYUA",1844,98,"Grassed red clay",0,0,"04",,,,,,"22",,,,,
312335,312334,"AYUC",1598,98,"Grassed red clay",0,0,"13",,,,,,"31",,,,,
312380,312379,"AYUE",1575,98,"Grassed black clay",0,0,"09",,,,,,"27",,,,,
310573,310572,"AYUG",1594,98,"Grassed brown clay",0,0,"07",,,,,,"25",,,,,
311076,301982,"AYUI",1640,98,"Grassed brown loam",0,0,"01",,,,,,"19",,,,,
556942,556941,"AYUK",1178,,"GRS",0,0,"09A",,,,,,"27D",,,,,
310384,301737,"AYUM",2625,98,"Brown clay gravel",0,0,"14",,,,,,"32",,,,,
311080,311079,"AYUN",1998,98,"Grassed brown clay",0,0,"07",,,,,,"25",,,,,
311944,311943,"AYUO",1969,98,"Red gravel",0,0,"16",,,,,,"34",,,,,
311440,309179,"AYUP",1476,98,"White gravel",0,0,"03",,,,,,"21",,,,,
313566,313565,"AYUQ",2172,,"GRS",0,0,"13",,,,,,"31",,,,,
312133,312132,"AYUS",2165,98,"Grassed grey silt clay",0,0,"14",,,,,,"32",,,,,
311083,311082,"AYUT",1575,98,"Grassed brown clay",0,0,"15",,,,,,"33",,,,,
312320,312319,"AYUV",1903,98,"Grassed black silt clay",0,0,"14",,,,,,"32",,,,,
312382,312381,"AYUX",1499,98,"Grassed brown clay",0,0,"04",,,,,,"22",,,,,
313568,302386,"AYUY",1640,,,0,0,"09",,,,,,"27",,,,,
312428,312427,"AYUZ",2756,98,"Grassed white gravel",0,0,"07",,,,,,"25",,,,,
312431,312429,"AYVA",2953,98,"GVL",0,0,"17",,,,,,"35",,,,,
312305,312304,"AYVB",1558,98,"Grassed brown clay",0,0,"10",,,,,,"28",,,,,
556491,556490,"AYVK",1499,,"GRS",0,0,"01",,,,,,"19",,,,,
314792,314791,"AYVL",5250,82,"GRE",0,0,"14",,,,143,,"32",,,,323,
312310,312309,"AYVM",2500,98,"Grassed black silt clay",0,0,"02",,,,,,"20",,,,,
238360,69,"AYVN",5775,85,"ASP",1,0,"12",-2.687619924545288,141.2969970703125,11,130,460,"30",-2.6977601051330566,141.3090057373047,22,310,
312308,312307,"AYVO",1969,98,"Grassed brown clay",0,0,"04",,,,,,"22",,,,,
312436,312435,"AYVP",2625,98,"White gravel",0,0,"08",,,,,,"26",,,,,
312430,307286,"AYWB",2379,98,"Grassed brown gravel",0,0,"14",,,,,,"32",,,,,
238371,70,"AYWD",5052,75,"ASP",0,0,"14",-5.638070106506348,143.89100646972656,5889,139,,"32",-5.648530006408691,143.89999389648438,5889,319,239
535823,535821,"AYWE",1968,,"GRS",0,0,"18A",,,4225,,,"36D",,,4300,,
313139,309968,"AYWH",1525,,,0,0,"05",,,,,,"23",,,,,
313138,309969,"AYWJ",2625,,,0,0,"14",,,,,,"32",,,,,
238365,71,"AYWK",5234,98,"ASP",1,0,"10",-3.5820999145507812,143.66200256347656,16,103.9,,"28",-3.5855600833892822,143.67599487304688,19,283.9,
556509,556508,"AYWL",1985,,"GRS",0,0,"18",,,,,,"36",,,,,
556394,556392,"AYWM",1574,,"GRS",0,0,"02A",,,,,,"20D",,,,,
311837,311836,"AYWN",1440,98,"Grassed Brown Clay",0,0,"15",,,,,,"33",,,,,
312434,307586,"AYWO",1394,98,"Grassed yellow gravel",0,0,"11",,,,,,"29",,,,,
535817,535816,"AYWY",2198,,"GRS",0,0,"10A",,,,,,"28D",,,,,
556497,556496,"AYXA",1804,,"GRS",0,0,"08A",,,,,,"26D",,,,,
311078,311077,"AYXB",2448,98,"Grassed red clay",0,0,"16",,,,,,"34",,,,,
312057,312056,"AYXI",1384,98,"Grassed grey silt clay",0,0,"18",,,,,,"36",,,,,
312306,32459,"AYXO",2789,98,"Grassed white gravel",0,0,"10",,,,,,"28",,,,,
312432,35193,"AYXP",1637,98,"Grassed red clay",0,0,"09",,,,,,"27",,,,,
556498,316476,"AYXW",2707,,"GRS",0,0,"05",,,,,,"23",,,,,
312484,312483,"AYXY",1299,98,"Grassed brown clay",0,0,"11",,,,,,"29",,,,,
556485,556484,"AYYA",2503,,"GRS",0,0,"07",,,,,,"25",,,,,
556482,556481,"AYYC",2615,,"GRS",0,0,"01",,,,,,"19",,,,,
312479,312478,"AYYD",1991,98,"Grassed brown clay",0,0,"10",,,,,,"28",,,,,
312498,312497,"AYYI",1969,98,"Grassed red clay",0,0,"16",,,,,,"34",,,,,
312496,307585,"AYYK",1526,98,"Grassed red clay",0,0,"13",,,,,,"31",,,,,
312296,309955,"AYYL",2198,98,"Grassed grey gravel",0,0,"03",,,,,,"21",,,,,
311797,311796,"AYYN",1558,98,"Brown clay gravel",0,0,"06",,,,,,"24",,,,,
311946,302215,"AYYO",1355,98,"Red clay",0,0,"12",,,,,,"30",,,,,
312447,312446,"AYYQ",1493,98,"Grassed brown clay",0,0,"03",,,,,,"21",,,,,
313174,313173,"AYYT",1500,,,0,0,"12",,,,,,"30",,,,,
313176,313175,"AYYU",1995,,,0,0,"11",,,,,,"29",,,,,
312481,312480,"AYYV",1969,98,"Grassed brown silt clay",0,0,"14",,,,,,"32",,,,,
312487,312486,"AYYW",1188,,,0,0,"15",,,,,,"33",,,,,
354429,354428,"AYYZ",1500,100,"Grassed brown clay",0,0,"21",,,591,213,,"03",,,706,32,
311793,307352,"AYZA",1598,98,"Grassed brown silt clay",0,0,"15",,,,,,"33",,,,,
312054,308106,"AYZI",2297,98,"Grassed black silt clay",0,0,"15",,,,,,"33",,,,,
556398,315022,"AYZM",3740,,"GRS",0,0,"08",,,,,,"26",,,,,
312116,307637,"AYZN",1608,98,"Grassed sand clay",0,0,"11",,,,,,"29",,,,,
312127,312126,"AYZQ",1969,98,"Grassed red clay",0,0,"11",,,,,,"29",,,,,
311947,306994,"AYZS",2297,98,"Grassed grey clay",0,0,"14",,,,,,"32",,,,,
311949,311948,"AYZU",2090,98,"Grassed black silt clay",0,0,"03",,,,,,"21",,,,,
312052,312051,"AYZW",1476,98,"Brown silt clay",0,0,"17",,,,,,"35",,,,,
311792,311791,"AYZZ",1378,98,"Brown clay",0,0,"14",,,,,,"32",,,,,
251495,16388,"AZ00",1000,30,"DIRT",0,0,"05",,,,,,"23",,,,,
249903,16389,"AZ01",2200,50,"DIRT",0,0,"08",,,,,,"26",,,,,
267028,16390,"AZ02",50,50,"CONC",1,0,"H1",,,,,,,,,,262.6,
257173,16391,"AZ03",3820,40,"DIRT-F",0,0,"04",,,4210,,,"22",,,,0.2,
254141,16393,"AZ05",2750,36,"ASPH",0,0,"16",,,,,,"34",,,,,
267029,16395,"AZ07",20,20,"CONC-G",0,0,"H2",,,,,,,,,,226.1,
267030,16396,"AZ08",50,50,"ASPH",0,0,"H1",,,1163,,,,,,,225,
267033,16400,"AZ12",100,100,"CONC-GRVL",0,0,"H1",,,,,,,,,,359.1,
248026,16401,"AZ13",2000,90,"DIRT",0,0,"17",,,,,,"35",,,,,
249793,16402,"AZ14",1950,75,"DIRT",0,0,"09",,,,,,"27",,,,,
267034,16403,"AZ15",30,30,"GRAVEL",0,0,"H1",,,,,,,,,,325.1,
267035,16404,"AZ16",40,40,"CONC",1,0,"H1",,,,,,,,,,231.6,
258067,16405,"AZ17",1000,45,"TURF",0,0,"18",,,,,,"36",,,,,
267036,16406,"AZ18",300,200,"CONC",0,0,"H1",,,,,,,,,,,
267037,16408,"AZ20",300,300,"TURF",0,0,"H1",,,,,,,,,,354,
256260,16409,"AZ21",4000,175,"DIRT",0,0,"17",,,,,,"35",,,,,
267038,16410,"AZ22",80,80,"CONC",1,0,"H1",,,,,,,,,,335,
267040,16412,"AZ24",60,40,"CONC",0,0,"H1",,,,,,,,,,,
253433,16414,"AZ26",3120,50,"TURF-G",1,0,"03",,,,,,"21",,,,0.1,
253434,16414,"AZ26",2400,50,"DIRT",0,0,"08",,,,,,"26",,,,,
256450,16415,"AZ27",4200,75,"DIRT",0,0,"06",,,,,,"24",,,,,
254588,16416,"AZ28",2600,40,"ASPH",1,0,"17",,,,,450,"35",,,,253.5,
267041,16417,"AZ29",150,150,"ASPH",0,0,"H1",,,,,,,,,,244,
267042,16418,"AZ30",400,400,"TURF",0,0,"H1",,,,,,,,,,332,
252276,16419,"AZ31",3960,100,"DIRT",0,0,"17",,,,,,"35",,,,,
248942,16420,"AZ32",4700,60,"GRVL",0,0,"18",,,,,,"36",,,,,
267043,16421,"AZ33",30,30,"CONC",0,0,"H1",,,,,,,,,,,
247131,16422,"AZ34",1320,60,"DIRT",0,0,"18",,,,,,"36",,,,,
267044,16423,"AZ35",50,50,"TURF",0,0,"H1",,,,,,,,,,314,
267045,16424,"AZ36",50,50,"CONC",0,0,"H1",,,,,,,,,,,
267046,16425,"AZ37",100,100,"ASPH",0,0,"H1",,,,,,,,,,307,399
248444,16426,"AZ38",1500,50,"ASPH",0,0,"12",,,,,,"30",,,,,
267047,16427,"AZ39",900,200,"TURF",0,0,"H1",,,,,,,,,,270,
249389,16428,"AZ40",1200,50,"TURF",0,0,"08",,,,,,"26",,,,,
249390,16428,"AZ40",1200,50,"TURF",0,0,"17",,,,,,"35",,,,,
267048,16429,"AZ41",30,30,"CONC",0,0,"H1",,,,,,,,,,,
248445,16431,"AZ43",2650,50,"DIRT",0,0,"08",,,,,,"26",,,,,
264242,45292,"AZ44",210,105,"ASPH-CONC",1,0,"H1",,,,,,,,,,221,
255962,16432,"AZ45",4500,150,"TURF",0,0,"01",,,,,,"19",,,,,
255963,16432,"AZ45",3100,125,"TURF",0,0,"04",,,,,,"22",,,,,
255964,16432,"AZ45",1650,120,"TURF",0,0,"12",,,,,,"30",,,,,
255965,16432,"AZ45",1950,110,"TURF",0,0,"15",,,,,,"33",,,,,
256311,16433,"AZ46",2200,30,"DIRT",0,0,"11",,,,,,"29",,,,,
267050,16434,"AZ47",40,40,"CONC",1,0,"H1",,,,,,,,,,225.6,
267051,16435,"AZ48",129,69,"CONC",0,0,"H1",,,,,,,,,,,
255659,16437,"AZ50",1844,50,"DIRT",0,0,"08",,,,,,"26",,,,,
255660,16437,"AZ50",3900,50,"DIRT",0,0,"17",,,,,,"35",,,,,
267052,16438,"AZ51",30,30,"GRAVEL",0,0,"H1",,,,,,,,,,225,
267053,16439,"AZ52",30,20,"TURF",0,0,"H1",,,,,,,,,,315,
267054,16440,"AZ53",20,20,"WOOD",0,0,"H1",,,,,,,,,,,
267055,16441,"AZ54",20,20,"CONC",0,0,"H1",,,,,,,,,,,
267056,16442,"AZ55",20,15,"CONC",0,0,"H1",,,,,,,,,,,
267057,16443,"AZ56",20,20,"CONC",0,0,"H1",,,,,,,,,,,
256265,16444,"AZ57",5250,75,"GRVL",0,0,"09",,,,,,"27",,,,,
267058,16445,"AZ58",70,50,"GRAVEL",0,0,"H1",,,,,,,,,,335,
267059,16446,"AZ59",20,20,"CONC",0,0,"H1",,,,,,,,,,,
253037,16448,"AZ61",2640,80,"DIRT",0,0,"17",,,,,,"35",,,,,
267060,16449,"AZ62",50,50,"ASPH",0,0,"H1",,,,,,,,,,269,1000
247704,16450,"AZ63",2800,75,"DIRT",1,0,"04",,,,,,"22",,,,354.6,
249699,16451,"AZ64",2500,75,"DIRT",0,0,"01",,,,,,"19",,,,,
267061,16452,"AZ65",20,20,"CONC",0,0,"H1",,,,,,,,,,,
267062,16453,"AZ66",60,60,"TURF",0,0,"H1",,,,,,,,,,325.5,
248439,16454,"AZ67",5120,100,"DIRT",0,0,"08",,,,,500,"26",,,,287,500
248440,16454,"AZ67",5000,100,"ASPH-DIRT",0,0,"08L",,,,,500,"26R",,,,259,500
248441,16454,"AZ67",5000,100,"DIRT-TRTD",0,0,"08R",,,,,500,"26L",,,,251.1,500
248442,16454,"AZ67",5000,100,"DIRT-TRTD",0,0,"17L",,,,,500,"35R",,,,296.6,500
248443,16454,"AZ67",5000,130,"DIRT-TRTD",0,0,"17R",,,,,500,"35L",,,,183,500
267064,16457,"AZ70",40,20,"CONC-TURF",0,0,"H1",,,,,,,,,,315.3,1160
267066,16460,"AZ73",40,40,"ASPH",0,0,"H1",,,,,,,,,,317.5,
267067,16462,"AZ75",64,64,"CONC",1,0,"H1",,,,,,,,,,314,
267068,16463,"AZ76",60,60,"ASPH",0,0,"H1",,,,,,,,,,334,
253789,16465,"AZ78",2000,60,"DIRT",0,0,"14",,,,,,"32",,,,,
255224,16466,"AZ79",375,60,"TURF",0,0,"17U",,,,,,"35U",,,,,
267069,16467,"AZ80",100,100,"CONC",0,0,"H1",,,,,,,,,,,
267070,16468,"AZ81",90,90,"CONC",0,0,"H1",,,,,,,,,,,
267071,16468,"AZ81",90,90,"CONC",0,0,"H2",,,,,,,,,,,
267072,16468,"AZ81",90,90,"CONC",0,0,"H3",,,,,,,,,,,
267073,16468,"AZ81",90,90,"CONC",0,0,"H4",,,,,,,,,,,
267074,16468,"AZ81",90,90,"CONC",0,0,"H5",,,,,,,,,,,
267075,16468,"AZ81",120,120,"CONC",0,0,"H6",,,,,,,,,,,
244290,16469,"AZ82",3420,50,"ASPH",0,0,"03",34.393699645996094,-110.53399658203125,,41.2,,"21",34.40079879760742,-110.5260009765625,,255,
267076,16470,"AZ83",36,36,"ASPH",0,0,"H1",,,,,,,,,,309,
246715,16472,"AZ85",3075,60,"DIRT",0,0,"13",,,,,,"31",,,,,
249222,16473,"AZ86",2500,50,"TURF",0,0,"03",,,,,,"21",,,,,
267078,16474,"AZ87",80,60,"TURF",0,0,"H1",,,,,,,,,,231,
267079,16476,"AZ89",60,60,"CONC",0,0,"H1",,,,,,,,,,,
255960,16477,"AZ90",2436,24,"ASPH-G",0,0,"08",,,,,,"26",,,,,
267080,16478,"AZ91",60,60,"TURF",0,0,"H1",,,,,,,,,,330,
267081,16479,"AZ92",40,40,"MATS",1,0,"H1",,,,,,,,,,312,
267082,16480,"AZ93",60,60,"CONC",0,0,"H1",,,,,,,,,,,
267083,16481,"AZ94",80,40,"ASPH",0,0,"H1",,,,,,,,,,315.1,
267084,16482,"AZ95",40,40,"CONC",0,0,"H1",,,,,,,,,,,
267085,16483,"AZ96",40,40,"CONC",0,0,"H1",,,,,,,,,,,
257234,16484,"AZ97",4250,40,"DIRT",0,0,"N",,,,,,"S",,,,,
267086,16485,"AZ98",40,40,"CONC",0,0,"H1",,,,,,,,,,,
267087,16486,"AZ99",40,40,"CONC",1,0,"H1",,,,,,,,,,298,
324726,301690,"AZB",2871,,"GRS",0,0,"10",,,,,,"28",,,,,
267088,16487,"AZU",4500,60,"TURF-DIRT",0,0,"07",,,,,,"25",,,,221,
253427,16488,"B01",2500,36,"ASPH-P",1,0,"16",43.42559814453125,-73.2708969116211,,143,,"34",43.42020034790039,-73.26519775390625,,323,
246631,16489,"B04",2500,90,"TURF-G",0,0,"02",,,,,,"20",,,,,
246632,16489,"B04",9999,750,"WATER",0,0,"02W",,,,,,"20W",,,,,
247689,16490,"B06",3000,90,"TURF-G",0,0,"02",,,,,,"20",,,,,
255812,16491,"B10",2201,120,"TURF-G",0,0,"02",44.40700149536133,-70.14669799804688,316,,,"20",44.41299819946289,-70.14550018310547,324,211.4,
252859,16492,"B18",2600,100,"WATER-E",0,0,"01",,,,,,"19",,,,,
253594,16494,"B70",2550,90,"TURF-F",0,0,"12",,,,,,"30",,,,,
309234,43884,"BA-0001",,,,0,0,"11",,,,,,"29",,,,,
355166,321737,"BA-0003",1911,33,"asphalt",0,0,"01",44.843778,18.760942,337,10,124,"19",44.848575,18.762781,337,190,100
324053,323969,"BE-0010",69,69,"CON",0,0,"H1",,,,,,"H1",,,,,
254517,29044,"BE-0045",150,30,"UNK",0,0,"13",,,,,,"31",,,,,
602739,30971,"BE-0052",1936,65,"ASP",0,0,"04",,,,39,,"22",,,,219,
298781,30973,"BE-0054",492,98,"grass",0,0,"07",50.57899856567383,4.789979934692383,,70,,"25",50.58000183105469,4.792119979858398,,250,
234391,82,"BG-0165",7230,180,"CON",0,0,"11",41.97890090942383,25.57699966430664,,104.8,,"29",41.97380065917969,25.602699279785156,,284.8,
234392,83,"BG-0166",8275,190,"CON",0,0,"11",43.54819869995117,23.25790023803711,,110.3,,"29",43.540401458740234,23.287200927734375,,290.3,
234393,84,"BG-0167",7260,140,"ASP",0,0,"11",43.31039810180664,26.688400268554688,,113,,"29",43.3026008605957,26.713499069213867,,293,
234396,87,"BG-0168",8200,72,"ASP",0,0,"08",42.59980010986328,26.618499755859375,,86.3,,"26",42.601200103759766,26.64889907836914,,266.3,
234397,88,"BG-0169",7225,175,"CON",0,0,"09",42.81330108642578,23.28619956970215,,95,,"27",42.81159973144531,23.312999725341797,,275,
234399,90,"BG-0170",8380,70,"ASP",0,0,"07",42.308101654052734,23.232200622558594,,71.7,,"25",42.31529998779297,23.261600494384766,,251.7,
234400,91,"BG-0171",8345,170,"CON",0,0,"10",42.116600036621094,24.97800064086914,,102.6,,"28",42.111698150634766,25.00790023803711,,282.6,
234404,95,"BG-0172",3950,115,"GRE",0,0,"11",43.55039978027344,24.583599090576172,,114.2,,"29",43.54600143432617,24.597200393676758,,294.2,
234408,99,"BG-0173",1440,75,"ASP",0,0,"10",42.07270050048828,25.05069923400879,,98.2,,"28",42.07210159301758,25.05590057373047,,278.2,
234410,101,"BG-0174",1420,75,"ASP",0,0,"17",43.5088005065918,27.84429931640625,,167.2,,"35",43.50510025024414,27.845500946044922,,347.2,
234413,104,"BG-0175",4748,50,"ASP",0,0,"02",42.169700622558594,23.047399520874023,,23.2,,"20",42.18170166015625,23.05430030822754,,203.2,
234414,105,"BG-0176",6710,55,"ASP",0,0,"03",41.832698822021484,26.30229949951172,,36.9,,"21",41.8474006652832,26.316999435424805,,216.9,
234419,106,"BG-0177",1213,77,"ASP",0,0,"10",42.26350021362305,24.717100143432617,,101.2,,"28",42.262901306152344,24.721500396728516,,281.2,
